source_doc_id,original_filename,relative_path,file_type,primary_domain,secondary_domains,inferred_source_type,inferred_publisher,inferred_industry,inferred_technology,inferred_capabilities,inferred_business_models,inferred_operating_models,inferred_customer_experience,inferred_frameworks,inferred_output_relevance,classification_confidence,classification_method,review_needed,notes
codex_doc_000315,KINETIC_100_AI - Transformation.pdf,KINETIC_100_AI - Transformation.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000316,KINETIC_101_AI -.pdf,KINETIC_101_AI -.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000317,KINETIC_102_AI Agent Academic Paper.pdf,KINETIC_102_AI Agent Academic Paper.pdf,pdf,ai,,academic,unknown,education_research,artificial_intelligence;agentic_ai,,,,ai_agent,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000318,KINETIC_103_AI and Blockchain - Academic Accts Rec and Credit.pdf,KINETIC_103_AI and Blockchain - Academic Accts Rec and Credit.pdf,pdf,ai,blockchain,academic,unknown,education_research,artificial_intelligence;blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000319,KINETIC_104_AI and Blockchain - Academic Education.pdf,KINETIC_104_AI and Blockchain - Academic Education.pdf,pdf,ai,blockchain,academic,unknown,education_research,artificial_intelligence;blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000320,KINETIC_105_AI and Blockchain - Academic Finance.pdf,KINETIC_105_AI and Blockchain - Academic Finance.pdf,pdf,ai,blockchain,academic,unknown,banking_finance_insurance;education_research,artificial_intelligence;blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000321,KINETIC_106_AI and Blockchain - Academic Industry 4.0.pdf,KINETIC_106_AI and Blockchain - Academic Industry 4.0.pdf,pdf,ai,blockchain,academic,unknown,manufacturing_industrial;education_research,artificial_intelligence;blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000322,KINETIC_107_AI and Blockchain - Academic Transparancy.pdf,KINETIC_107_AI and Blockchain - Academic Transparancy.pdf,pdf,ai,blockchain,academic,unknown,education_research,artificial_intelligence;blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000323,"KINETIC_108_AI and Blockchain - Artificial Intelligence, Blockchain Technology, and Risk-Taking Behavior in the 4.0IR Metaverse Era  Evidence from Bangladesh-Base - Copy.pdf","KINETIC_108_AI and Blockchain - Artificial Intelligence, Blockchain Technology, and Risk-Taking Behavior in the 4.0IR Metaverse Era  Evidence from Bangladesh-Base - Copy.pdf",pdf,ai,blockchain,unknown,unknown,technology_saas_platforms,artificial_intelligence;blockchain,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,duplicate_or_copy_indicator;no_source_type_filename_match
codex_doc_000324,"KINETIC_108_AI and Blockchain - Artificial Intelligence, Blockchain Technology, and Risk-Taking Behavior in the 4.0IR Metaverse Era  Evidence from Bangladesh-Based SMEs.pdf","KINETIC_108_AI and Blockchain - Artificial Intelligence, Blockchain Technology, and Risk-Taking Behavior in the 4.0IR Metaverse Era  Evidence from Bangladesh-Based SMEs.pdf",pdf,ai,blockchain,unknown,unknown,technology_saas_platforms,artificial_intelligence;blockchain,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000325,KINETIC_109_AI in ad agencies - Academic.pdf,KINETIC_109_AI in ad agencies - Academic.pdf,pdf,ai,,academic,unknown,education_research,artificial_intelligence,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000326,KINETIC_110_AI Maturity Model in the process industry - Academic.pdf,KINETIC_110_AI Maturity Model in the process industry - Academic.pdf,pdf,ai,,academic,unknown,education_research,artificial_intelligence,,,,,ai_adoption_maturity;digital_maturity_model,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000327,KINETIC_111_AI-Block-Quantum - Academic.pdf,KINETIC_111_AI-Block-Quantum - Academic.pdf,pdf,ai,quantum,academic,unknown,education_research,artificial_intelligence;quantum,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000328,KINETIC_112_Anaconda Sponsored_Manning_Generative AI in Action.pdf,KINETIC_112_Anaconda Sponsored_Manning_Generative AI in Action.pdf,pdf,ai,,unknown,unknown,,artificial_intelligence,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000329,KINETIC_113_Australia-National-Blockchain-Roadmap.pdf,KINETIC_113_Australia-National-Blockchain-Roadmap.pdf,pdf,blockchain,government,government,unknown,government_public_sector,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000330,KINETIC_114_Bain Brief- learning from digital leaders.pdf,KINETIC_114_Bain Brief- learning from digital leaders.pdf,pdf,other,,consulting,Bain,,,learning,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000331,KINETIC_115_bain_brief_organizing_for_a_digital_world.pdf,KINETIC_115_bain_brief_organizing_for_a_digital_world.pdf,pdf,other,,consulting,Bain,,,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000332,KINETIC_116_bain_brief-a_smarter_approach_to_digital_operations.pdf,KINETIC_116_bain_brief-a_smarter_approach_to_digital_operations.pdf,pdf,other,,consulting,Bain,,,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000333,KINETIC_117_Bain-REvolution-Awards_Report-2023.pdf,KINETIC_117_Bain-REvolution-Awards_Report-2023.pdf,pdf,other,,consulting,Bain,,,,,,,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_primary_domain_filename_match
codex_doc_000334,KINETIC_118_bcg-wheres-the-value-in-ai.pdf,KINETIC_118_bcg-wheres-the-value-in-ai.pdf,pdf,ai,,consulting,BCG,,artificial_intelligence,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000335,KINETIC_119_Blockchain - Academic - Adoption in the Wine Industry.pdf,KINETIC_119_Blockchain - Academic - Adoption in the Wine Industry.pdf,pdf,blockchain,wine,academic,unknown,wine_hospitality;education_research,blockchain,,,,,,kinetic_organization;terroir_os,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000336,KINETIC_120_Blockchain - Academic - Blockchain Adoption in Retail Smes Transforming Business Models to Gain a Competitive Edge.pdf,KINETIC_120_Blockchain - Academic - Blockchain Adoption in Retail Smes Transforming Business Models to Gain a Competitive Edge.pdf,pdf,business_models,blockchain;customer_experience,academic,unknown,consumer_retail_ecommerce;education_research,blockchain,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000337,KINETIC_121_Blockchain - Academic - Blockchain Technology Applications in the Supply Chain A Critical Analysis.pdf,KINETIC_121_Blockchain - Academic - Blockchain Technology Applications in the Supply Chain A Critical Analysis.pdf,pdf,blockchain,,academic,unknown,technology_saas_platforms;education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000338,KINETIC_122_Blockchain - Academic - Blockchain Technology in the Healthcare Industry An Empirical Study of Factors Influencing Organizational Adoption of Blockchain Technology.pdf,KINETIC_122_Blockchain - Academic - Blockchain Technology in the Healthcare Industry An Empirical Study of Factors Influencing Organizational Adoption of Blockchain Technology.pdf,pdf,operating_models,blockchain,academic,unknown,technology_saas_platforms;education_research,blockchain,organizational_design,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000339,KINETIC_123_Blockchain - Academic - Blockchain_and Business Models.pdf,KINETIC_123_Blockchain - Academic - Blockchain_and Business Models.pdf,pdf,business_models,blockchain,academic,unknown,education_research,blockchain,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000340,KINETIC_124_Blockchain - Academic - Blockchain_and_the_Tokenizatio.pdf,KINETIC_124_Blockchain - Academic - Blockchain_and_the_Tokenizatio.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,tokenization,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000341,KINETIC_125_Blockchain - Academic - Blockchain_with_IoT.pdf,KINETIC_125_Blockchain - Academic - Blockchain_with_IoT.pdf,pdf,blockchain,technology_infrastructure,academic,unknown,education_research,blockchain;iot,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000342,KINETIC_126_Blockchain - Academic - Blockchain-Driven Business Model Innovation A Systematic Review and Research Framework.pdf,KINETIC_126_Blockchain - Academic - Blockchain-Driven Business Model Innovation A Systematic Review and Research Framework.pdf,pdf,blockchain,business_models;innovation,academic,unknown,education_research,blockchain,innovation,,,,business_model_canvas,kinetic_organization;mba_digital_strategy;writing,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000343,KINETIC_127_Blockchain - Academic - Blockchain-Driven_Business_Models_Oshkosh.pdf,KINETIC_127_Blockchain - Academic - Blockchain-Driven_Business_Models_Oshkosh.pdf,pdf,business_models,blockchain,academic,unknown,education_research,blockchain,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000344,KINETIC_128_Blockchain - Academic - Classifications of Sustainable Factors in Blockchain Adoption A Literature Review and Bibliometric Analysis.pdf,KINETIC_128_Blockchain - Academic - Classifications of Sustainable Factors in Blockchain Adoption A Literature Review and Bibliometric Analysis.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000345,KINETIC_129_Blockchain - Academic - Co-creating_blockchain_adoptio.pdf,KINETIC_129_Blockchain - Academic - Co-creating_blockchain_adoptio.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000346,KINETIC_130_Blockchain - Academic - Cross-Chain_Technology_of_Consortiums.pdf,KINETIC_130_Blockchain - Academic - Cross-Chain_Technology_of_Consortiums.pdf,pdf,blockchain,,academic,unknown,technology_saas_platforms;education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000347,KINETIC_131_Blockchain - Academic - Determinants of Blockchain Adoption in Supply Chain Management.pdf,KINETIC_131_Blockchain - Academic - Determinants of Blockchain Adoption in Supply Chain Management.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000348,"KINETIC_132_Blockchain - Academic - Investigating Industry 4.0, Blockchain Adoption, and Sustainability on Thai Finance's Operational Excellence.pdf","KINETIC_132_Blockchain - Academic - Investigating Industry 4.0, Blockchain Adoption, and Sustainability on Thai Finance's Operational Excellence.pdf",pdf,blockchain,,academic,unknown,banking_finance_insurance;manufacturing_industrial;education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000349,KINETIC_133_Blockchain - Academic - Toward_the_Mass_Adoption_of_Blockchain.pdf,KINETIC_133_Blockchain - Academic - Toward_the_Mass_Adoption_of_Blockchain.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000350,KINETIC_134_Blockchain - Academic - Understanding_of_blockchain-based Identity.pdf,KINETIC_134_Blockchain - Academic - Understanding_of_blockchain-based Identity.pdf,pdf,blockchain,,academic,unknown,education_research,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000351,KINETIC_135_Blockchain - Collaboration.pdf,KINETIC_135_Blockchain - Collaboration.pdf,pdf,blockchain,,unknown,unknown,,blockchain,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000352,KINETIC_136_Blockchain - Post Adoption.pdf,KINETIC_136_Blockchain - Post Adoption.pdf,pdf,blockchain,,unknown,unknown,,blockchain,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000353,KINETIC_137_Blockchain - Practioner - Coinbase 2025 report.pdf,KINETIC_137_Blockchain - Practioner - Coinbase 2025 report.pdf,pdf,blockchain,,industry_report,unknown,,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000354,KINETIC_138_Blockchain - Practitioner - IBM Blockchain_challenges_in_adopt.pdf,KINETIC_138_Blockchain - Practitioner - IBM Blockchain_challenges_in_adopt.pdf,pdf,blockchain,,unknown,IBM,,blockchain,,,,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000355,KINETIC_139_Blockchain - Social Manufacturing Networks.pdf,KINETIC_139_Blockchain - Social Manufacturing Networks.pdf,pdf,blockchain,,unknown,unknown,manufacturing_industrial,blockchain,,,networked,social,,kinetic_organization,medium,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000356,KINETIC_140_Blockchain - Synaptic-Health-Alliance-Blockchain.pdf,KINETIC_140_Blockchain - Synaptic-Health-Alliance-Blockchain.pdf,pdf,blockchain,,unknown,unknown,,blockchain,,,,,,kinetic_organization,low,filename_and_metadata_heuristics_v1,true,no_source_type_filename_match
codex_doc_000357,KINETIC_141_BlockStand-D3.3_-European_Blockchain_StEU - andardisation_Roadmap_report_and-_recommendations_from_the_Coordination_Board.pdf,KINETIC_141_BlockStand-D3.3_-European_Blockchain_StEU - andardisation_Roadmap_report_and-_recommendations_from_the_Coordination_Board.pdf,pdf,blockchain,,industry_report,unknown,,blockchain,,,coordination,,,kinetic_organization,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000358,KINETIC_142_Business Model - Academic - Business Models and Competitive Advantage.pdf,KINETIC_142_Business Model - Academic - Business Models and Competitive Advantage.pdf,pdf,business_models,,academic,unknown,education_research,,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
codex_doc_000359,KINETIC_143_Business Model Reinvention - Academic - Sustainability.pdf,KINETIC_143_Business Model Reinvention - Academic - Sustainability.pdf,pdf,business_models,,academic,unknown,education_research,,,,,,business_model_canvas,kinetic_organization;mba_digital_strategy,high,filename_and_metadata_heuristics_v1,false,
